"id","identifiantUnique","identifiantCategorie","approprieEnfant","nombreVues","nombreJaime"
35552,eMoq4ED9NEo,22,0,1133730,65127
36328,SKyZz7H5oGI,22,0,1768963,84568
739,zHewHny0d98,22,0,1336711,97626
1557,Y-BFQbb9PPE,17,0,1673891,120028
446,XVnPaz5We_E,24,0,2082509,136897
34604,"7xxorxQE91Y",22,0,2637992,146883
1397,"3InD97XT6Qc",22,0,4651417,166261
35850,llVq4GphB44,22,0,3796137,204383
1301,-XsMwnXlSc0,15,0,5421231,210684
35725,"9Xhh9fQ8EfQ",22,0,7505509,356988
35239,usY-tLSooEw,24,0,11535395,412318
35945,fxxnu7RcNTo,22,0,7500726,420074
1072,P-TL3jrjILA,22,0,7427228,437509
35259,jHYrKaB9Sw0,24,0,21187184,471911
35816,"2l4Y5JROVrQ",22,0,10678426,577981
34744,-hZb3skkFI8,22,0,24018123,618448
33328,sURzzeCHUUc,23,0,15486619,1384497
724,Hkbd7qbSIdY,17,0,66184446,1762276
34399,"9Gf6KTHFkkc",22,0,6213674,
33686,xsGVPxDAvSs,24,0,342324,2584
36384,SGbf-601ayM,17,0,360445,5364
35468,Cla9DAQoga8,24,0,332678,5496
82,EOYlaE8kvFw,20,0,90761,10430
34586,eLVcmGuddMI,22,0,227464,10701
34541,neFliKylQis,17,0,319440,17109
34884,ws9nmiSvVfI,22,0,312051,23110
1035,X-3xHCQWmO4,27,0,1329271,23643
878,LPMDNJYy1VQ,24,0,1546859,33406
187,"59qZtfLLr-Y",28,0,466824,33704
33386,-W0kZq-wtPg,23,0,413200,42550
36052,NeKTEB10pdQ,24,0,484198,46328
1017,_GQehlJ14z4,22,0,1242420,48852
962,"4qdoPPBpnLw",28,0,562998,52283
537,_7P_JUGF8Rg,22,0,2142940,75387
1403,"9bZ388oTH4o",20,0,1014482,80199
34876,wdOtjGhdbQA,24,0,596984,86269
35420,GJY7L_OMrFk,2,0,1322108,87607
158,PLWz07VJfmE,20,0,1845646,90196
1670,Mz6GLCYmraE,23,0,1070386,90985
34677,lIGg8DrAcJs,24,0,1187299,94019
33981,"58CIGnEr6WY",24,0,891082,97186
1170,Ql8cF1lFsrk,24,0,4121848,104792
1203,_fOpn_z6xpA,24,0,4907870,107076
35380,Boc6E0Ryzjk,23,0,990226,108780
1888,GVSsmixFFq4,27,0,1094715,121716
459,Ete1QvwyXEE,24,0,2017553,122876
1799,LAwvcg2gHi4,25,0,2076984,126156
36574,weCfhSEt23s,24,0,3227547,127660
35792,g5zg8RkEkrY,19,0,2658539,129943
36742,h5jPl6dQejY,22,0,3685806,132658
357,crdyyv_MSls,20,0,3009508,138349
897,bRMWW-HQPVA,22,0,5967447,155680
35973,cuxLZRk4dBU,22,0,2012977,171173
34657,pQ0MhXwdUF8,17,0,4538842,204621
1502,"07x_FurAq5s",24,0,3988883,210653
1468,"4q8L-ja6ITw",24,0,5847911,211133
1181,"5NtoTyp-GHw",22,0,5999234,270752
1852,L9hUoWZpzTQ,22,0,4226042,283922
382,"4Llgh6MjsmQ",1,0,4253370,294640
1249,rcfHOzqDDIQ,15,0,15169094,298100
420,"0b5t85YWiOs",24,0,10010694,368107
36369,"8vz_mGteKeQ",22,0,12000575,394969
34674,i4aE_jQndOg,23,0,3103171,407622
310,GNaiEr32muA,28,0,16308138,473592
35159,-WnLIbuGj_U,19,0,46710013,729815
36465,"1AjHim7uLnA",17,0,19292001,731030
1340,ZLiKs9dvBqw,17,0,16136187,1100524
1018,pHlQvGIFg6M,24,0,371466,9123
1299,B7TlcpyhkEI,22,0,175986,9848
273,"2ckSss2moNM",20,0,129711,10219
35708,"8Vg0a8gDwuA",28,0,404193,10308
35567,"52okJxX2w28",28,0,254298,13684
36477,ZKzQ8i4mGOk,17,0,238354,14903
103,QDr-OgDrLnE,20,0,121618,17759
1019,zoKbsDFeEBI,24,0,164366,20422
463,uIPtm2ijkxI,1,0,551848,21601
1304,YDaeGf03iCc,15,0,1251002,22072
36543,A7ycz0MjV_U,24,0,1109598,31251
34760,ZpFAwtbQleI,22,0,513231,31942
33367,vdWkh47HghU,24,0,592828,32258
176,"7FgMd8Arnx8",20,0,674876,39812
755,f9WOo2M7NL4,22,0,2198956,42474
36632,"5w3OmBiS5LU",15,0,1222256,48786
36554,iGc3He_ytR8,27,0,1633366,51073
1306,PUHLEHvMrP4,23,0,1002992,57391
504,J5cUkCm852E,24,0,1184253,58252
34833,"3b3HvU9N5zA",24,0,1680998,59180
36127,"85R5ntMaS7w",22,0,2011855,65271
35489,SWVpazEjPwY,2,0,3724874,72817
35433,vyhrtOyWT1U,22,0,8778556,83519
34357,AAh1dTJ4Cns,20,0,773390,87146
1893,oe1gyxVRUZc,24,0,1871653,87788
539,l_p7iBMyQw0,20,0,611963,95057
35838,PsRQUvAYDt8,22,0,1657539,97137
834,IKoVgQ1A6N8,22,0,2178340,111988
984,X22k3qcivrc,24,0,1397214,119329
36891,IVh4iA4YoS4,25,0,1380387,121743
805,cSauxfAoonE,17,0,8242182,163529
35258,ykWfSBhT70k,23,0,2457375,201513
35495,WaGStfckpQg,22,0,7258173,221631
1777,SOG9nNlgyTU,24,0,4529280,231449
35855,VOcra-3eWVQ,22,0,9101422,307548
36737,aT-RSZ7Kc00,22,0,3517239,343668
36206,Eied-2yvp_8,25,0,14491684,403521
1728,Zs6HY2TzGAY,17,0,7807798,428679
35753,fyO_bFooI6M,22,0,6030585,435785
1436,ki14S0UwX-U,22,0,3682326,439883
35166,XzgDkP9ZuzM,24,0,6575240,499604
1392,y_-V7OuKpbI,22,0,17585497,1226667
1722,CZi6lTJV1vQ,24,0,117734517,6657602
35207,lw00v-Rwkak,1,0,1875000,
1771,AD6LkkM_Bl4,26,0,2499344,
34183,Q-fHo-4Eg9c,23,0,112027,6589
33094,"5xC8IU_w14Q",20,0,161555,11358
34156,hPdx13ARniQ,22,0,123672,14380
33966,SLlnGsr179c,19,0,495875,17383
36400,oNvvd26ITAI,17,0,832653,17749
873,aZ6KpCirWHc,17,0,266887,27650
160,"3b1xbAi0JXI",20,0,302943,29143
195,mNoVXvsglM8,28,0,366285,29903
34749,O6klvkIQe74,26,0,521824,31373
36483,"4VpgKGZIZMI",22,0,346816,37768
33418,JnaQq9UfpJk,25,0,711625,53506
495,I1nd5RJNgz4,24,0,544079,61802
35578,etJt3RJVZqE,28,0,847370,63715
1853,esa_WrXWH7E,24,0,2987230,68410
33051,IbWEc7JJQR4,20,0,337763,69093
36157,SlgiYtcmVqE,25,0,1168484,75835
134,N3mGtWfATtk,20,0,670532,82720
35204,BSySf2rpiIY,1,0,874152,86256
763,_-idF5wpF2Q,17,0,2880357,86754
1900,Aa3-QHy8OWg,26,0,3273491,118626
33667,"0B2KTa7yGUQ",2,0,3852829,160076
34362,lwCT3YVgKic,24,0,1299307,172257
35890,UGQwOzL7_ro,26,0,2798972,172639
36001,SlPBzJo9h9Y,24,0,1939374,174473
33011,vr6jjy6VkM8,24,0,1161348,189878
35857,lDEKAYkRI30,22,0,4053712,237559
1009,eaec0Z0UyXM,2,0,3407795,261616
34962,qyF-pnSQo6s,20,0,2810533,277963
1846,dhr2LzVZGvk,22,0,8895213,305107
1360,"7uQNEkOMock",20,0,4657814,356786
35267,IUlLCEOk-kA,24,0,5936190,362074
33796,"3lVZ-jVENBg",24,0,6040209,459220
35244,teWPRPqwfs0,24,0,8457155,507275
35824,m8P0nDiiqvc,28,0,12682671,613672
1489,HJZBKIP2xV8,22,0,33805833,674652
1756,RT4-C4Lizok,15,0,43723001,1049732
35167,"0amwN-l24mc",24,0,23369260,1070151
1140,"7pNu-w0Lcrw",22,0,108412096,2732396
374,gHO4v27sIt8,1,0,263799462,4909795
36802,TLf9G19-qbc,22,0,1980752,
35503,J8JHs2Ygk7o,24,0,249539,7634
1068,"5CgqGm1ermE",24,0,176809,7857
34927,Y9UoFTNd5hk,24,0,134006,11845
36170,ES06QZmvnag,22,0,487550,14250
36586,"5O-a2Y020aI",15,0,761030,18939
34195,sIY1rGdkGF0,22,0,385727,19972
1284,HMlItkmgP9s,24,0,274887,21591
33015,Ic2Cw4BvGcg,20,0,213657,22433
1205,WVoA9Ff26AM,24,0,206870,22600
34435,FJurd6Rfxfw,24,0,620587,32022
34148,JW8mkautLo0,24,0,219649,40624
996,hrKdjWPmvRc,22,0,1068127,45781
35466,"180eSfos1S0",22,0,1169954,51191
35546,"1AAJ6L-hS1g",28,0,485739,54727
36642,QSmI3gS1u_Y,24,0,1419203,72444
517,"7_JqSizPC84",22,0,1354699,88849
36598,kUGYtYWIR58,22,0,4003491,151412
1126,PqBclow5_Ys,1,0,2852255,169473
156,nGzEPawJgS0,20,0,1262999,182818
1167,h-1mM-d4XoA,24,0,2834311,187024
35542,atL-bXf7Mh8,27,0,2593926,199145
456,xLTEZBMTeAg,22,0,3970755,237741
896,nwl4WlU0Rvc,22,0,3666342,240492
34269,"3cxwx67QC7Q",23,0,2282679,243551
35841,"8OWJUs8RREg",26,0,5257748,244428
34050,Nf0xeB7LJOY,15,0,4291080,285144
1401,_F-fXRky-iI,22,0,7033117,286750
35777,-aMbtNj8ErU,24,0,4177424,312133
1025,HJRnxJ3Bklw,24,0,7068185,313881
36041,JSUhpDXYZwU,20,0,3429767,316406
479,"0PF9EZFtugE",23,0,1979096,316798
1323,E8UUj4D-Axs,23,0,3114881,350099
1377,zzQlT2e8PsY,27,0,5784661,381060
1201,knyms1QFf3o,22,0,7538107,382510
36398,"1Teyb42dCPo",17,0,7277015,414852
1361,"6kTkdHgE7QQ",23,0,12028756,441930
35726,KQwFRFODF4c,24,0,9023782,509788
1794,q6J-UIWccl4,27,0,7742950,559894
1751,I4FBGUpcAdQ,23,0,10831984,1086183
1770,Ose-4ajilmI,24,0,162320299,3948022
33142,dd1A6mO3KWo,25,0,731563,2846
34000,WuW3ZV9MzeQ,23,0,563211,7415
34172,BC9oUqNNPxs,15,0,230329,7641
535,qjNYaaZ8s0k,24,0,131672,9165
35474,bGap8iG4WyI,2,0,333402,9323
1006,EYLM5jyyYvM,1,0,613210,15006
33080,fPGWFubKKsU,20,0,283541,17694
33415,DjdAl2nWlDk,22,0,459955,22858
226,TL5UNK6coUY,22,0,423264,24293
34535,k32hblBxvAE,17,0,406547,24999
34039,kwf3Yfu8ajw,24,0,201055,26172
33958,Ut54MLxL430,22,0,521114,26552
1151,dpAHXkVz4dE,15,0,417815,37547
35346,y6GA5K1mF20,24,0,2017626,45091
36320,c4KAvq24mps,24,0,804972,45960
35367,odEUF9g5njc,2,0,821295,48433
36460,mPnfQXLrDyU,17,0,951854,59946
33736,eeF9kmLHsEc,22,0,612650,68867
981,Tdnermdmqag,2,0,1477937,83965
35975,tCbNyO4S3rs,24,0,2410514,86125
1882,JUA9xMwAGB4,10,0,1412155,88037
505,Y4wBkdDcVJY,24,0,643795,96542
756,"7Jn-_I_XQh0",17,0,3381967,119775
35863,"0Z5IPhGxiFI",23,0,1629971,125227
918,yTPVjsPM3qc,17,0,738202,125863
949,Eeq_T1za1SQ,2,0,2536174,202458
34443,qoVudxa2klM,22,0,3846787,223603
406,jvEWzcwrI4w,24,0,5447277,310477
1210,ivbWnYw9QI4,19,0,5389125,533861
921,EyIviaNqoq0,22,0,14866925,726759
471,F2t6Ndj_wdQ,22,0,41404559,1791982
33309,mnBRtl04ojA,1,0,865313,
34904,BrsuNEOE0ME,20,0,80282,7651
36175,HLz4L1KZ6ZM,25,0,452542,11706
1225,cvucTNkTzBs,22,0,277192,14265
1087,Z4GlUwGAxLU,20,0,202950,15387
33085,y-0piOQaHsk,22,0,190811,17450
35439,"3fpEfbsupOw",27,0,368315,18085
87,JmlTUQp0Jho,20,0,198183,20118
198,SqdUxoGAwxc,20,0,228913,20139
33096,"1hkr_w6qGqA",20,0,315079,22250
35561,bnNIQdRnZoE,26,0,429667,23986
33061,-9BlLrxXy08,20,0,281778,25044
33388,PRRItgUphEI,22,0,544050,25450
895,WanQZgKVeg4,17,0,618624,26022
175,m8EtUFFdpss,20,0,1407558,30279
33452,ExcU4FKFyiw,23,0,414750,31070
835,vCM2jfzrzCI,20,0,531995,32246
350,RiMLhkN9z3c,24,0,809888,42116
35575,BG9WL5z17I0,24,0,3425768,43325
1495,px2yXxBLkgg,22,0,508865,44696
35361,"45tQBABwIJk",2,0,715397,58497
35581,pGf1Ritfatg,28,0,1385588,63759
35183,ilurq-Atcbs,24,0,1305714,65087
33079,ShtRNNT4GcE,20,0,564061,68825
35897,kEuFA54yCwE,24,0,1435417,69909
36561,"4RulpWNDf34",27,0,934389,72303
36687,scwI5tTsa_g,22,0,1215160,75700
33012,esRMsiWFHwI,20,0,508694,76780
35224,JgOJ8l8DO6M,23,0,2655258,83656
36720,"8TtIwcwOAgo",25,0,1716500,90290
35964,wWnxDtrzQOQ,22,0,1773946,92530
536,EDo641uVtAE,24,0,2052996,97797
35202,atnPQO2UOGc,24,0,1421770,129463
360,SMwC5b28W34,24,0,1895992,130379
36507,_THc47tO1SI,22,0,2827047,148603
34264,drZYqiY15SI,24,0,3042210,170127
728,"1w5WjGnmJtk",17,0,3085226,186527
34597,XqlRR9dlhUw,22,0,3249226,204379
1437,"9vwuFMKktmE",20,0,2561844,210096
189,QwPOkvkOBp4,24,0,2160957,219237
35387,dAA2NrqDWj4,28,0,3031093,273598
36016,p3k1vIeOTJg,28,0,2941291,274466
1331,"9F2mhx3K2k4",24,0,7335306,429519
35870,cYThgJOU8Cw,22,0,13158735,440333
36419,SEFrlIIveHE,17,0,8905896,536906
36314,"8lz9MLVRgWo",17,0,22554317,628602
141,V7yQi73rsnc,1,0,3757664,654372
36333,TV9-5cXKVdY,22,0,799340,
1294,T7j4UsWBhpw,20,0,10258914,
991,u_Ner9KBicM,27,0,189440,5384
36487,"4NxzhaWBnmE",22,0,258596,14481
427,ezqFXuI6WHg,24,0,450828,22351
862,YekqrVKp2pk,17,0,1080761,26445
33304,"7JSOgPyd96c",23,0,552894,33324
35398,"7czntwRTd8Y",28,0,358765,34995
34084,TsscYg0nBgY,22,0,478567,35464
36115,chDy1600l2Q,2,0,3003468,40650
33113,DwaZKOheIIE,24,0,531420,45999
33063,"7l3XhxJwJug",20,0,649362,47054
1505,"7m6qQXuswsY",22,0,687295,61146
548,oQjK1B30OHo,24,0,646025,82025
36335,lFZWGyD8Q64,24,0,1995990,86745
35858,ucW7DsUir8s,24,0,1652397,88579
35382,vwstocOWLzE,27,0,1564094,98703
448,sB9dAgq1Gvw,1,0,2581008,137086
1113,sh_r1BvBgmA,17,0,2736524,140984
271,HwiRAAlcbYI,22,0,2822065,153724
1875,eBxfCBL175w,15,0,4597002,231912
880,fmgj6KSyswY,24,0,5855584,284116
36786,AVdMSAOjk8g,22,0,8586725,359091
36063,D_sb_2G3eWA,26,0,5996313,361780
35544,SOUGfnHdnmw,28,0,6420876,528168
35276,wBcgTs6Sec8,24,0,2995375,
33484,"9CyprCyD25A",27,0,168938,9589
33442,Rl8jeIe_wgk,24,0,462177,12845
35632,MGJXSsVZyuY,24,0,286838,16842
35321,"0m3LzIoKQhA",22,0,1312645,22038
35415,H_HJczKcmCI,22,0,391943,28546
986,irFQQyJMXzM,2,0,451548,31272
845,d1mqp-HyzIg,22,0,924923,31637
35348,Rlf4ArgozhM,23,0,934534,35930
36370,Hvkf1iTGR3M,17,0,1478730,39159
1265,zUxGkLE1Cy0,24,0,392437,53036
36008,qAamsNpg26c,24,0,2207669,75233
764,"21M3O2Gf0jE",20,0,830878,77370
34907,"5gsFdaDyB8U",22,0,852563,79978
1611,OesoZVEaGg4,22,0,705906,80739
1313,CylIyP06-LQ,15,0,4587697,80973
35556,qBpfKmNNCFQ,24,0,1411096,87468
34818,buzPsyuf8Ao,22,0,1599216,90140
174,cdPuX8jBPeU,20,0,1775120,103615
35548,zHrT4X8FNhI,28,0,1922243,110816
790,"3E2sVl_Ovmk",17,0,2573259,113605
35813,MH0CvWdeLJ0,26,0,1587826,124980
35282,"5fsIRMbRg2g",24,0,3474487,141946
438,uv8eqMCYSac,1,0,5230632,147179
838,ksV3ztvyWL8,24,0,5267121,175977
35899,"1oPDwCp26bE",22,0,5800262,185808
166,b0dDbz8a3_A,20,0,1525073,195912
36715,CTQJUFUOh3g,23,0,1814466,204197
36138,Xx6aqaDjkWc,22,0,5295702,272152
36517,eH3gTgzAvXk,22,0,4609671,315341
35990,VznfgagWsDo,22,0,5126019,343472
35309,OJU-5QcHXq4,26,0,5978987,377533
36412,G9YLa2l0vD0,17,0,10689426,542889
1164,Vsw1qHuLKpg,15,0,48222493,996441
34898,KCpFQz8UwxI,20,0,44244,3521
35004,nRdKfCs-K9g,27,0,371468,6904
33795,q61_3cbXglI,22,0,184581,7200
33053,"8_8FXH54cs0",20,0,76739,7794
1102,caRRDISktnQ,2,0,229176,8367
304,D_6LCVLVdOc,29,0,344332,9144
34890,P3a6sI5e4wY,24,0,65986,12067
36454,iL4A-c_jbfw,27,0,296503,12321
34531,SRjets8f8vM,25,0,189197,18679
36594,CmacpUigqJs,22,0,390602,25037
35396,Dp7O8NBOOrw,24,0,470818,33045
33090,XE5Dz_2V3zo,20,0,715090,51624
419,BBz_J3QDdug,23,0,1025116,54925
36426,Jqn50vL1AwI,17,0,2172925,55733
34062,VzT8cgFOMmY,20,0,1387171,75075
36893,i5YfqOBLFOc,24,0,1293110,84875
34285,IjQqB7C9iTY,24,0,1669517,103532
36082,mQ00s_goWbA,24,0,5752622,104249
397,HuzpvtTknME,1,0,2741722,106242
36490,in7S2dp5gO4,17,0,1569057,118619
36302,j-cPRbPm7RE,24,0,7429214,144357
1507,"26KvLCTHgN0",24,0,1616129,146654
33274,"9MHeINs8Yt4",20,0,1901222,184820
449,o7UFCNo_LIg,1,0,2905341,187790
35271,eBPn4XtyiQs,24,0,3236677,213089
33342,"7Z9lXOpJklY",24,0,7872105,432644
1384,UByqy37TdgQ,22,0,14226510,510705
36712,"0Y6U7BIkfPY",22,0,9538941,572607
1004,"7_UWknou654",22,0,14031176,823846
1378,r0I9GThUBj0,24,0,18295980,1035103
1725,l3V0qNcrP3M,22,0,12147616,1065034
316,"8rYt1INegMk",22,0,286821,2388
33106,q5N9tUpQEww,20,0,62023,2845
33819,RQ_KMeravO0,24,0,167888,4993
1028,Qb-M-n5AAl8,2,0,1712473,9142
35524,MskGviW26GY,20,0,186787,11850
36452,yKdBccHLwhM,17,0,346538,13426
1503,"8RKHOVblkZs",19,0,434175,18308
80,c5AQDFI3PSs,24,0,128985,18377
36557,BE2K8PXla3w,15,0,948281,21770
35460,XeL7ft238kU,24,0,455286,25607
35352,HGKaeRiQnOc,22,0,1131443,38947
465,NqWU5TeAjS4,22,0,986924,49063
1919,kE_wCJVbdxs,22,0,1535212,59417
1681,UTvVJA78FqI,23,0,477997,59619
824,TaKzgKJPk08,24,0,1372515,75351
35823,eUXQKFfyipc,20,0,963576,83133
927,i7JWbOB64I0,2,0,1893303,89403
35344,"8zuva3XCysA",2,0,2517719,92261
35868,Uj9op_tZY8o,10,0,1949596,95102
33947,UUgaXgtKvtw,22,0,5001106,95960
35279,KrBmHSV0B4M,22,0,1483828,98980
36000,qmQ9W-vznT8,22,0,1479808,103748
34952,UdIRPzOlskg,22,0,2568442,104752
34427,_7ZftpOE9e0,24,0,927220,106958
34819,YbBvSa_7dKY,24,0,1171986,117883
35972,A-w7l2Ig5x4,23,0,1440992,134242
191,gm3bKvRdrVQ,24,0,4604451,165080
186,"6ocxe7MzexU",28,0,2300276,174920
1845,"394fd3h0g7I",17,0,6622211,214815
35759,"9mhO446YScs",2,0,4443887,232245
1806,HIQPz31INn8,22,0,5315984,314491
33269,rgGxmPG9tbw,24,0,4046866,393774
36424,ob7VKOC7F8s,24,0,6303159,393925
35234,QEMvds_KFYs,22,0,7436122,435080
35153,"0l8QynOLnz8",1,0,3577011,450268
35763,kZ8_FQybg0o,22,0,12433807,857767
1427,r23YsohqFIA,22,0,12338430,1027104
34606,A29WqXnm39k,17,0,138961,3942
107,OyvlwHYpuAw,20,0,87104,8491
35485,tqA_h0hs3N8,29,0,474206,14104
34539,HOgVlKLPxSo,17,0,289021,15314
34938,"52a4bLyF8dE",22,0,416398,18928
35509,"0TkUSvKkjN0",24,0,279215,23108
541,uH9xDzn_a-g,23,0,633476,32701
34951,"1KVz8aPRarI",20,0,347386,33087
787,JGUERBmKiEA,17,0,985208,41898
34477,FmTHfg6Q-ZE,22,0,492242,44564
33434,RXnnr8Lpi78,23,0,483376,47693
547,qX4znIsU4II,23,0,666881,48162
35882,f_Y06rjn_4Q,24,0,1503601,58030
33653,"7Q0U7YUt8fc",2,0,715465,68295
35815,a-utSQd3_qE,23,0,2669163,73475
36645,sNOzL3QfIDU,15,0,1904314,79678
736,D-DhrdySZlI,17,0,1930400,84061
485,w7CbpFqdSa0,24,0,1067532,86594
760,EtWWNHSIMa0,24,0,1792454,87221
831,zr02v0dvtf4,17,0,2234451,96394
35285,"7jNDq8obK-M",1,0,1960163,117135
33383,in-ejR8BUSk,22,0,7824111,120541
35991,"7MYLOTxgqpM",20,0,1297789,141746
1786,i0sOl9phICg,17,0,3603808,142841
827,LIfjInwVCrg,17,0,3815121,145682
36447,"1ftoZNQQico",24,0,4461045,202981
35157,z7NnHFtl9tQ,22,0,9980722,379381
35326,szPBT_FJSdM,22,0,6784274,424512
1816,LFGJwd7P0S8,22,0,18612684,718675
35400,s0n8rmKdb7o,28,0,34275807,826027
1903,"0uYJ4ssxppc",22,0,120747662,3477977
35431,qSeJW8tLPRY,22,0,203029,5243
33052,TCBkJtDf208,22,0,198094,15479
33130,REvbMsJA_sQ,25,0,229867,18295
36422,IGQXRhAlhL8,24,0,374917,18386
36591,O46g2nN_DGo,15,0,984858,28757
35274,REPjjL6Rl1E,1,0,932309,49486
34129,sjMs04q_w6o,23,0,281592,54916
36022,"6MrKvV6PV1w",27,0,1595107,56241
34154,V0sPTxMBgpY,22,0,1249836,61662
36647,C-UqOmmqAIM,24,0,2538179,66956
33016,gEoKClGoobU,1,0,496548,68467
36307,kvv6NFFl4MU,24,0,1519918,71080
33952,Ks4zLreBM5w,20,0,981797,75933
813,JwdfpytsRgA,20,0,2142761,78216
35592,wxTWHoG6P7M,27,0,2380696,90323
34750,"28mbNhCoCxk",22,0,966212,97365
35896,KMRBkA5YkW4,26,0,1156037,101003
35327,kRH6zgvZB0s,24,0,1292574,102029
35480,OZp5VYS5TEo,24,0,1626211,110426
36775,Peq4NM5o-0c,22,0,2194384,139314
33423,wb2rXVbPMjw,22,0,3720995,160597
1789,FMmgfrxpHCI,25,0,3292460,172920
35646,w_RNaz6e5cg,22,0,5935675,176860
883,bUb8KjqLRoU,24,0,2704747,186579
303,AOGqz8pdsRM,28,0,3278493,188731
559,zA4G_9ZAzzs,22,0,2678130,198490
34700,qN3iruqsDjc,24,0,4320263,199222
35738,SobgTkI0vLM,17,0,3039908,226606
381,m2jp8_zsewc,20,0,9327634,304470
1775,tfGE4WnU3Xo,24,0,13648165,479199
1338,RVpZ86bp8Mk,22,0,13864245,522267
1482,ZzzbSLaOvqI,24,0,13687820,586159
1886,EJxyWmzO1I4,24,0,17035053,723150
1734,oQ1uYRXl-CQ,22,0,18196736,760581
33816,CCh_ACSaA0Q,22,0,660898,
35283,c5pU3VJS3KQ,22,0,3215976,
1717,bqQ4UDOS4PY,23,0,378523,18688
116,JLahzhWf2hU,24,0,119889,23761
36334,WIZMZ5-Vl4o,24,0,564997,28396
35375,EDdwCV_gV_c,25,0,408811,31426
36884,kc_OmCCobJI,24,0,1257723,32403
782,LQr1u3YbTz0,17,0,855973,34082
35482,idXSImr26pk,22,0,1003742,36971
35599,S1TuJZJPThw,10,0,888822,41849
34908,O0u8jytpawI,24,0,391987,52621
35414,fts2WA5xTW4,15,0,2720857,52912
557,H6exnTizDwM,1,0,1034474,62259
36346,_dGCR7NpT6s,17,0,1850494,69489
190,QLZFyPEy1cU,24,0,970285,78072
472,gHtzPY4VJas,22,0,1981216,80867
35547,zDB4CwDJmy8,28,0,1024759,86798
33924,"9BorsNj4Cis",22,0,575651,95443
553,FTk94gIrtUk,23,0,1849535,102851
36851,JJL6kRgocNk,22,0,4630312,104135
35806,vGo9wQYA6js,17,0,3574045,106793
34773,ByY3RTc_NeA,24,0,1105942,125581
36803,w6IaunqkFgc,22,0,2062581,160702
1909,YEl3eDg5kpQ,23,0,2398766,231785
35891,ZLHmi6bDFE4,24,0,6937303,257918
35295,_oc1vM1y6RE,22,0,4418931,301331
1429,tLAkIYn98H4,24,0,4185476,337885
36497,Cg42ASXU_Bc,22,0,5536132,458375
35273,VIBA_3qht_A,23,0,5550913,478613
367,p0lgQ2B3p7A,1,0,11364303,805536
970,"04xt5ER5L9k",2,0,106793958,2877523
366,"9ZrZ4_TwYiA",24,0,13127942,
352,FAjk3iOT2ec,22,0,165878,379
35701,UW1nZP7pL70,22,0,367533,609
34963,"6xLQOt5WFsU",20,0,302558,21203
34912,jxpjmhGwQbc,20,0,359350,30690
33017,wiNoy0Z3GFA,24,0,188767,31616
33649,Jc7I2Tq0Zck,2,0,1140953,36933
36116,PTSJc_P9OYg,24,0,2030882,50768
126,Es7Pbb04mwM,20,0,567458,65913
223,ZocU9ZZ0Vs8,28,0,1159717,67774
35765,MQWosAbsxLc,22,0,1854634,80426
359,MxbBgi6qorA,27,0,723061,81787
401,P77E_CP6AQs,24,0,2241687,97748
35532,U4_FfmNcEQA,24,0,1598939,106627
36552,nUuGKFRP2cA,15,0,2581592,167839
1486,QL0WNsCRNSE,22,0,2819897,168426
295,"92XE2OzSnYY",27,0,4131556,174124
1788,Pzc5MtWtyxo,24,0,1805506,183880
1374,CF8ObbaTJQg,24,0,2027096,187454
751,Myt07dCfd94,22,0,6016197,220216
36537,CJVJaDuMAVc,26,0,3162891,224644
34232,j3i19qz6zTA,22,0,4700490,414904
1383,yHrE_mkNkP8,24,0,7101757,420155
1481,akIXbLZ1Aqs,22,0,13745464,638640
35719,"1oBdqdYSXV4",17,0,27874042,1776793
36695,XE1Qyss8GIY,24,0,77030199,4572452
35682,qGZtZo9iMlw,22,0,879872,1821
346,nN-_wEuH2Hg,22,0,503927,2773
33060,qUHFnv18UYs,20,0,67568,3518
136,mBMSil8ovW0,24,0,133108,15930
33835,"2YCGnshLIuY",2,0,280429,18513
35691,erfwhhPy2p4,28,0,353154,23633
34540,zE5GtM0S2Bk,17,0,415941,30628
1256,HCRPmI82_uI,15,0,1442320,32709
34772,AxWF1mLCEV0,26,0,558779,38013
35298,kuRnN7l5dbw,23,0,562911,48755
35498,MZfPErDrs34,22,0,666504,54125
501,Y1Kbf6SInFc,24,0,582255,58965
34917,GL26SW1wsRA,20,0,519220,59577
793,zAK337zGiOI,24,0,942616,63279
1264,s_1MZWjL-U0,24,0,888685,74680
33242,"3FPou9m3Dr8",25,0,2576768,86117
237,khfU-V43Dgo,28,0,3558501,92077
35155,VwCamehOuTQ,22,0,1722115,107188
34708,-aTyD0bY40E,22,0,1845864,144674
36812,"1Kxc0MNLKl8",22,0,3634511,147627
35250,"0ySJe1d0KbE",24,0,7227451,276237
36420,goh_cRHozGI,22,0,4905651,319203
1425,OFfhU0eBXf4,22,0,5065656,499184
35156,L-8H96wvrEo,20,0,5375936,520262
36026,ksZREUJEnPg,23,0,7980049,662896
35184,Gvy2NbZoD6w,26,0,11828891,784414
35852,C5qYg3UXl7c,22,0,22499431,1063135
35787,FBgk9Ev6LIQ,22,0,7111169,
356,S7Oo3vtdhTo,28,0,143625,463
36446,owwltxxksJ0,17,0,379318,17363
36095,O0yDpMti-cE,25,0,1077606,18683
34925,"9CYCDGvdVnE",20,0,297523,25972
73,DEs6O1cuH-g,20,0,181471,29424
1621,-ovBwt2DZog,22,0,412818,31318
